-0.36	0.65	-10.03	-15.59	-9.14	-7.84	-20.38	18.08	2.96		 -168.51	-1.99	-174.44
0.53	1.08	-9.95	3.64	-11.78	-9.53	-20.38	30.13	26.65		 107.89	-1.95	174.05
0.37	1.37	-9.97	-7.39	-23.81	18.61	-42.62	34.15	26.65		 145.93	-1.90	168.91
0.08	1.40	-9.60	-0.98	17.86	17.23	-35.21	46.20	29.61		 136.81	2.69	173.72
-0.56	0.78	-9.84	3.00	0.90	-0.28	-24.09	30.13	35.53		 118.51	5.31	177.09
-0.88	0.38	-9.93	4.84	-2.92	-1.34	-14.82	68.30	31.09		 101.30	7.43	178.55
-0.68	0.61	-10.01	-0.98	-1.30	-0.49	1.85	42.18	20.73		 79.85	5.66	176.88
-1.01	0.34	-9.94	2.42	-1.42	-0.62	-3.71	80.35	22.21		 83.29	6.58	177.81
-0.86	0.51	-9.99	3.62	0.60	2.15	12.97	62.27	29.61		 79.60	5.44	177.27
-0.61	0.45	-9.87	-2.46	16.43	-4.12	5.56	54.24	23.69		 77.45	4.02	177.91
0.10	0.03	-9.93	2.02	8.31	1.01	3.71	36.16	19.25		 61.54	-1.47	179.56
0.87	0.36	-9.79	-3.16	9.70	0.78	9.27	26.11	17.77		 75.01	-1.69	176.69
0.03	0.48	-10.04	4.61	-4.66	4.91	20.38	14.06	20.73		 3.73	-3.86	176.93
0.33	0.48	-10.46	-4.95	-8.76	-4.52	22.24	16.07	4.44		 17.39	-4.53	176.91
1.01	0.54	-9.67	0.39	6.42	3.73	27.80	26.11	23.69		 34.39	-1.33	176.38
0.67	0.06	-9.90	1.75	-0.20	0.85	25.94	12.05	22.21		 17.98	-2.42	176.81
0.98	0.18	-9.98	8.67	2.24	-3.11	25.94	-16.07	16.29		 -19.85	-6.93	172.66
0.12	0.95	-10.27	1.72	-0.69	7.64	9.27	10.04	17.77		 -7.67	-3.88	-175.72
0.36	0.48	-9.85	3.61	0.27	2.44	27.80	26.11	23.69		 6.93	-5.62	-178.85
0.82	0.31	-9.86	2.74	12.25	0.92	37.06	0.00	7.40		 0.10	-3.37	177.50
0.84	-0.03	-9.71	-0.41	-9.03	-3.91	18.53	-8.04	1.48		 -32.12	-3.12	179.80
0.67	0.12	-10.13	0.24	5.33	-0.88	27.80	34.15	8.88		 23.56	-4.34	-177.77
0.26	0.24	-10.00	-4.63	0.92	2.25	29.65	-8.04	7.40		 -11.18	-2.89	178.25
0.77	0.12	-9.70	-1.89	-0.85	-2.99	33.35	0.00	10.36		 -16.11	-3.62	179.83
1.14	0.19	-9.64	0.82	3.88	-3.14	27.80	2.01	-5.92		 -19.93	-4.09	-179.81
0.80	0.01	-10.04	1.48	-2.16	-5.07	48.18	0.00	4.44		 -11.99	-5.50	179.27
1.02	0.04	-9.71	0.02	0.98	-0.63	48.18	4.02	4.44		 -10.68	-5.15	179.85
0.87	-0.08	-10.17	2.17	-0.88	-1.55	33.35	4.02	-4.44		 -5.70	-4.79	-179.50
0.88	-0.04	-9.97	3.01	-3.30	1.53	25.94	16.07	-4.44		 5.13	-4.45	-179.85
0.73	0.01	-9.89	4.48	1.40	2.35	40.77	32.14	-10.36		 21.04	-4.21	-179.95
0.62	0.04	-9.87	1.57	0.06	0.98	33.35	20.09	4.44		 -2.36	-3.75	-178.95
0.82	0.03	-9.80	-0.36	-1.40	-3.94	46.33	10.04	-2.96		 4.00	-4.54	-179.84
0.65	0.06	-9.76	0.46	3.41	-2.85	40.77	0.00	1.48		 -4.46	-3.17	-179.51
0.66	-0.05	-9.91	-0.74	0.05	-2.30	35.21	6.03	-5.92		 -2.19	-3.66	-179.70
0.46	-0.07	-9.82	-0.62	-0.38	-2.80	46.33	26.11	11.84		 10.54	-3.38	-179.23
0.43	-0.04	-10.00	-0.17	-1.91	-2.56	48.18	28.12	4.44		 0.16	-3.47	-179.94
0.78	-0.18	-9.66	-4.82	0.23	-1.56	50.03	22.10	2.96		 10.01	-3.45	-179.78
0.80	0.07	-9.85	2.01	-2.98	-1.95	37.06	24.11	1.48		 19.89	-3.90	-179.98
0.71	0.08	-10.00	2.03	6.74	3.85	46.33	10.04	2.96		 5.59	-3.88	179.79
