-0.40	0.50	-8.81	-31.68	37.57	3.68	-55.87	1.69	-445.75		 -34.21	-48.78	16.27
-0.50	1.28	-12.55	13.15	54.22	-36.37	-104.28	-15.22	-435.42		 -34.23	-48.81	16.30
-0.04	0.50	-8.69	14.26	62.19	7.95	-145.25	-18.60	-431.98		 -34.25	-48.84	16.32
0.49	0.95	-9.95	35.36	65.96	-8.74	-145.25	-18.60	-431.98		 -34.27	-48.87	16.35
-0.11	1.07	-9.82	30.50	50.02	2.46	-128.49	-27.05	-437.14		 -34.29	-48.90	16.38
0.63	0.72	-9.42	27.14	45.85	-4.39	-130.35	-38.89	-428.54		 -34.30	-48.94	16.41
1.37	0.60	-10.01	24.38	42.92	15.13	-130.35	-35.51	-435.42		 -34.32	-48.97	16.43
1.66	0.70	-10.66	12.50	26.21	3.72	-130.35	-35.51	-435.42		 -34.34	-49.01	16.46
0.77	0.77	-8.69	20.57	33.50	-11.21	-124.77	-23.67	-440.58		 -34.36	-49.05	16.49
0.51	1.77	-10.54	18.97	52.39	27.84	-124.77	-30.44	-430.26		 -34.38	-49.08	16.52
1.16	1.59	-9.95	27.85	44.68	-16.34	-124.77	-30.44	-430.26		 -34.41	-49.11	16.55
0.69	1.15	-9.59	24.49	37.96	2.84	-122.90	-49.04	-445.75		 -34.43	-49.15	16.59
2.00	0.99	-10.42	11.05	34.96	-16.69	-94.97	-40.58	-437.14		 -34.45	-49.19	16.62
2.09	1.21	-10.34	11.12	40.62	-18.72	-115.46	-28.75	-438.86		 -34.47	-49.22	16.65
0.90	1.66	-9.05	14.10	48.93	-20.84	-115.46	-28.75	-438.86		 -34.50	-49.26	16.69
0.83	1.61	-10.93	7.81	55.43	-39.73	-143.39	-27.05	-433.70		 -34.53	-49.29	16.72
0.77	2.49	-8.49	24.89	67.27	-35.21	-141.53	-15.22	-414.77		 -34.56	-49.32	16.77
1.21	1.86	-11.41	26.24	56.01	-40.95	-141.53	-15.22	-414.77		 -34.59	-49.35	16.80
0.83	2.39	-7.38	49.16	78.48	-70.10	-143.39	-30.44	-430.26		 -34.63	-49.38	16.86
2.66	1.60	-9.58	38.87	51.64	-98.53	-122.90	-35.51	-438.86		 -34.67	-49.41	16.90
1.61	0.39	-9.15	15.79	35.09	-33.01	-128.49	-3.38	-430.26		 -34.69	-49.45	16.93
1.41	3.08	-10.58	-20.66	46.25	-10.81	-128.49	-3.38	-430.26		 -34.72	-49.49	16.96
2.12	3.56	-9.99	4.69	50.22	-70.51	-162.01	-3.38	-413.05		 -34.76	-49.52	17.01
1.52	1.79	-9.72	10.89	47.93	-67.98	-180.63	10.15	-406.16		 -34.79	-49.56	17.04
0.90	1.85	-10.12	40.11	79.70	-64.64	-180.63	10.15	-406.16		 -34.82	-49.59	17.08
2.05	1.82	-10.72	23.15	65.61	-89.10	-169.46	16.91	-399.28		 -34.86	-49.62	17.11
2.59	0.80	-10.03	16.77	60.55	-73.67	-165.73	27.05	-402.72		 -34.88	-49.66	17.14
1.66	0.68	-7.54	14.51	25.80	-23.03	-173.18	50.73	-399.28		 -34.90	-49.71	17.16
2.52	1.41	-9.88	34.10	47.83	-68.97	-173.18	50.73	-399.28		 -34.93	-49.75	17.19
2.43	1.22	-10.67	26.63	58.28	-66.53	-143.39	67.64	-416.49		 -34.96	-49.79	17.21
2.67	1.10	-10.40	25.51	56.33	-69.40	-113.59	94.69	-423.37		 -34.99	-49.83	17.24
1.52	0.95	-10.68	30.99	51.19	-73.33	-113.59	94.69	-423.37		 -35.02	-49.87	17.26
0.94	0.48	-10.95	32.07	53.28	-49.29	-96.83	116.67	-418.21		 -35.04	-49.91	17.28
1.18	0.22	-10.15	13.47	57.55	-68.74	-87.52	98.07	-419.93		 -35.07	-49.95	17.30
0.93	1.07	-11.12	8.83	55.91	-60.33	-67.04	109.91	-411.33		 -35.10	-49.99	17.32
